Ichthyosis, congenital, autosomal recessive 4B	Ichthyosis, congenital, autosomal recessive 4B	242500
Ichthyosis with alopecia, eclabion, ectropion, and mental retardation	Ichthyosis with alopecia, eclabion, ectropion, and mental retardation	242510
Ichthyosis, hepatosplenomegaly, and cerebellar degeneration	Ichthyosis, hepatosplenomegaly, and cerebellar degeneration	242520
Ichthyosis, mental retardation, dwarfism, and renal impairment	Ichthyosis, mental retardation, dwarfism, and renal impairment	242530
Ichthyosis, split hairs, and amino aciduria	Ichthyosis, split hairs, and amino aciduria	242550
IMINOGLYCINURIA	IMINOGLYCINURIA	242600
Ciliary dyskinesia with defective radial spokes	Ciliary dyskinesia with defective radial spokes	242670
Immune defect due to absence of thymus	Immune defect due to absence of thymus	242700
Vici syndrome	Vici syndrome	242840
Immunodeficiency-Centromeric instability-facial anomalies syndrome	Immunodeficiency-Centromeric instability-facial anomalies syndrome	242860
Immunodeficiency, partial combined, with absence of hla determinantsand beta-2-microglobulin from lymphocytes	Immunodeficiency, partial combined, with absence of hla determinantsand beta-2-microglobulin from lymphocytes	242870
Immunoerythromyeloid hypoplasia	Immunoerythromyeloid hypoplasia	242880
Immunoglobulin D level in plasma, low	Immunoglobulin D level in plasma, low	242890
Immunoosseous dysplasia, Schimke type	Immunoosseous dysplasia, Schimke type	242900
Indifference to pain, congenital, autosomal recessive	Indifference to pain, congenital, autosomal recessive	243000
Indolylacroyl glycinuria with mental retardation	Indolylacroyl glycinuria with mental retardation	243050
Male infertility with large-headed, multiflagellar, polyploid spermatozoa	Male infertility with large-headed, multiflagellar, polyploid spermatozoa	243060
Inosine phosphorylase deficiency, immune defect due to	Inosine phosphorylase deficiency, immune defect due to	243080
Internal carotid arteries, hypoplasia of	Internal carotid arteries, hypoplasia of	243100
INTERLEUKIN 1, DEFECTIVE T-CELL RESPONSE TO	INTERLEUKIN 1, DEFECTIVE T-CELL RESPONSE TO	243110
Gastrointestinal defects and immunodeficiency syndrome	Gastrointestinal defects and immunodeficiency syndrome	243150
Visceral neuropathy, familial, autosomal recessive	Visceral neuropathy, familial, autosomal recessive	243180
Natal teeth - intestinal pseudoobstruction - patent ductus	Natal teeth - intestinal pseudoobstruction - patent ductus	243185
Intracranial hypertension, idiopathic	Intracranial hypertension, idiopathic	243200
Cholestasis, benign recurrent intrahepatic 1	Cholestasis, benign recurrent intrahepatic 1	243300
Baraitser-Winter syndrome 1	Baraitser-Winter syndrome 1	243310
Intrinsic factor and R binder, combined congenital deficiency of	Intrinsic factor and R binder, combined congenital deficiency of	243320
Acetylation, slow	Acetylation, slow	243400
Isotretinoin embryopathy-like syndrome	Isotretinoin embryopathy-like syndrome	243440
Isovaleric acid, inability to smell	Isovaleric acid, inability to smell	243450
Isovaleric acidemia	Isovaleric acidemia	243500
Jejunal atresia	Jejunal atresia	243600
Stromme syndrome	Stromme syndrome	243605
Hyper-Ige recurrent infection syndrome, autosomal recessive	Hyper-Ige recurrent infection syndrome, autosomal recessive	243700
Johanson-Blizzard syndrome	Johanson-Blizzard syndrome	243800
Arima syndrome	Arima syndrome	243910
Jumping frenchman of maine	Jumping frenchman of maine	244100
Hypogonadotropic hypogonadism 3 with or without anosmia	Hypogonadotropic hypogonadism 3 with or without anosmia	244200
Kapur-Toriello syndrome	Kapur-Toriello syndrome	244300
Ciliary dyskinesia, primary, 1	Ciliary dyskinesia, primary, 1	244400
Kaufman oculocerebrofacial syndrome	Kaufman oculocerebrofacial syndrome	244450
Kenny-caffey syndrome, type 1	Kenny-caffey syndrome, type 1	244460
Keratoconus posticus circumscriptus	Keratoconus posticus circumscriptus	244600
Keratoderma, palmoplantar, norrbotten Recessive type	Keratoderma, palmoplantar, norrbotten Recessive type	244850
Papillon-Lefevre syndrome	Papillon-Lefevre syndrome	245000
Haim-Munk syndrome	Haim-Munk syndrome	245010
Succinyl CoA:3-oxoacid CoA transferase deficiency	Succinyl CoA:3-oxoacid CoA transferase deficiency	245050
Keutel syndrome	Keutel syndrome	245150
Kifafa seizure disorder	Kifafa seizure disorder	245180
Krabbe disease	Krabbe disease	245200
Erythrocyte lactate transporter defect	Erythrocyte lactate transporter defect	245340
Pyruvate dehydrogenase E2 deficiency	Pyruvate dehydrogenase E2 deficiency	245348
Pyruvate dehydrogenase e3-binding protein deficiency	Pyruvate dehydrogenase e3-binding protein deficiency	245349
Mitochondrial DNA depletion syndrome 9 (encephalomyopathic type with methylmalonic aciduria)	Mitochondrial DNA depletion syndrome 9 (encephalomyopathic type with methylmalonic aciduria)	245400
LACTIC ACIDURIA DUE TO D-LACTIC ACID	LACTIC ACIDURIA DUE TO D-LACTIC ACID	245450
Specific granule deficiency	Specific granule deficiency	245480
Lambert syndrome	Lambert syndrome	245550
Lambotte syndrome	Lambotte syndrome	245552
Epilepsy, focal, with speech disorder and with or without mental retardation	Epilepsy, focal, with speech disorder and with or without mental retardation	245570
Growth hormone insensitivity with immune dysregulation 1, autosomal recessive	Growth hormone insensitivity with immune dysregulation 1, autosomal recessive	245590
Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects	Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects	245600
Larsen-like syndrome, Lethal type	Larsen-like syndrome, Lethal type	245650
Laryngoonychocutaneous syndrome	Laryngoonychocutaneous syndrome	245660
Laurence-Moon syndrome	Laurence-Moon syndrome	245800
Lecithin:cholesterol acyltransferase deficiency	Lecithin:cholesterol acyltransferase deficiency	245900
Leg, absence deformity of, with congenital cataract	Leg, absence deformity of, with congenital cataract	246000
Donohue syndrome	Donohue syndrome	246200
Leprosy, susceptibility to	Leprosy, susceptibility to	246300
Letterer-Siwe disease	Letterer-Siwe disease	246400
3-Hydroxy-3-Methylglutaryl-Coa lyase deficiency	3-Hydroxy-3-Methylglutaryl-Coa lyase deficiency	246450
Leukemia, acute myelocytic, with polyposis coli and colon cancer	Leukemia, acute myelocytic, with polyposis coli and colon cancer	246470
Leukomelanoderma, infantilism, mental retardation, hypodontia, hypotrichosis	Leukomelanoderma, infantilism, mental retardation, hypodontia, hypotrichosis	246500
Limb defects, distal transverse, with mental retardation and spasticity	Limb defects, distal transverse, with mental retardation and spasticity	246555
Split-Hand/foot malformation 3	Split-Hand/foot malformation 3	246560
Fibular aplasia, tibial campomelia, and oligosyndactyly syndrome	Fibular aplasia, tibial campomelia, and oligosyndactyly syndrome	246570
Lipase deficiency, combined	Lipase deficiency, combined	246650
Chylomicron retention disease	Chylomicron retention disease	246700
Dihydrolipoamide dehydrogenase deficiency	Dihydrolipoamide dehydrogenase deficiency	246900
Urbach-Wiethe disease	Urbach-Wiethe disease	247100
Lip prints	Lip prints	247150
Miller-Dieker lissencephaly syndrome	Miller-Dieker lissencephaly syndrome	247200
Lymphedema-Hypoparathyroidism syndrome	Lymphedema-Hypoparathyroidism syndrome	247410
Lymphoblastic transformation, inhibition of	Lymphoblastic transformation, inhibition of	247430
Lymphoblastic transformation, intrinsic defect in	Lymphoblastic transformation, intrinsic defect in	247450
Lymphoid interstitial pneumonia	Lymphoid interstitial pneumonia	247610
Lymphoblastic leukemia, acute, with lymphomatous features	Lymphoblastic leukemia, acute, with lymphomatous features	247640
Lymphokine deficiency	Lymphokine deficiency	247650
Lymphopenic hypergammaglobulinemia, antibody deficiency, autoimmunehemolytic anemia, and glomerulonephritis	Lymphopenic hypergammaglobulinemia, antibody deficiency, autoimmunehemolytic anemia, and glomerulonephritis	247800
Lysine malabsorption syndrome	Lysine malabsorption syndrome	247950
Macdermot-Winter syndrome	Macdermot-Winter syndrome	247990
Macrocephaly/megalencephaly syndrome, autosomal recessive	Macrocephaly/megalencephaly syndrome, autosomal recessive	248000
Macrosomia adiposa congenita	Macrosomia adiposa congenita	248100
Hypomagnesemia 5, renal, with or without ocular involvement	Hypomagnesemia 5, renal, with or without ocular involvement	248190
Stargardt disease 1	Stargardt disease 1	248200
Hypomagnesemia 3, renal	Hypomagnesemia 3, renal	248250
Magnesium, elevated red cell	Magnesium, elevated red cell	248260
Meleda disease	Meleda disease	248300
3MC syndrome 3	3MC syndrome 3	248340
Malonyl-CoA decarboxylase deficiency	Malonyl-CoA decarboxylase deficiency	248360
Mandibuloacral dysplasia	Mandibuloacral dysplasia	248370
Treacher Collins syndrome 3	Treacher Collins syndrome 3	248390
Manitoba oculotrichoanal syndrome	Manitoba oculotrichoanal syndrome	248450
Alpha-mannosidosis	Alpha-mannosidosis	248500
Mannosidosis, beta	Mannosidosis, beta	248510
Maple syrup urine disease	Maple syrup urine disease	248600
Marden-Walker syndrome	Marden-Walker syndrome	248700
Marinesco-Sjogren syndrome	Marinesco-Sjogren syndrome	248800
Mast syndrome	Mast syndrome	248900
Cutaneous mastocytosis, conductive hearing loss, and microtia	Cutaneous mastocytosis, conductive hearing loss, and microtia	248910
Meckel syndrome 1	Meckel syndrome 1	249000
Familial Mediterranean fever, AR	Familial Mediterranean fever, AR	249100
Megacystis-microcolon-intestinal hypoperistalsis syndrome 1	Megacystis-microcolon-intestinal hypoperistalsis syndrome 1	249210
Megaepiphyseal dwarfism	Megaepiphyseal dwarfism	249230
Megalencephaly with dysmyelination	Megalencephaly with dysmyelination	249240
Thiamine-Responsive megaloblastic anemia syndrome	Thiamine-Responsive megaloblastic anemia syndrome	249270
Megalocornea-Mental retardation syndrome	Megalocornea-Mental retardation syndrome	249310
Neurocutaneous melanosis, somatic	Neurocutaneous melanosis, somatic	249400
Frank-ter Haar syndrome	Frank-ter Haar syndrome	249420
Intellectual developmental disorder, autosomal recessive 1	Intellectual developmental disorder, autosomal recessive 1	249500
Mental retardation syndrome, Belgian type	Mental retardation syndrome, Belgian type	249599
Mental retardation syndrome, Mietens-Weber type	Mental retardation syndrome, Mietens-Weber type	249600
Ohdo syndrome	Ohdo syndrome	249620
Mercaptolactate-Cysteine disulfiduria	Mercaptolactate-Cysteine disulfiduria	249650
Mesangial sclerosis, diffuse renal, with ocular abnormalities	Mesangial sclerosis, diffuse renal, with ocular abnormalities	249660
Mesoaxial hexadactyly and cardiac malformation	Mesoaxial hexadactyly and cardiac malformation	249670
Langer mesomelic dysplasia	Langer mesomelic dysplasia	249700
Mesomelic limb shortening and bowing	Mesomelic limb shortening and bowing	249710
Metachromatic leukodystrophy due to saposin B deficiency	Metachromatic leukodystrophy due to saposin B deficiency	249900
Metachromatic leukodystrophy	Metachromatic leukodystrophy	250100
Metaphyseal acroscyphodysplasia	Metaphyseal acroscyphodysplasia	250215
Spondylometaphyseal dysplasia, Sedaghatian type	Spondylometaphyseal dysplasia, Sedaghatian type	250220
Cartilage-hair hypoplasia	Cartilage-hair hypoplasia	250250
Cartilage-Hair hypoplasia	Cartilage-Hair hypoplasia	250250
Metaphyseal chondrodysplasia, Pena type	Metaphyseal chondrodysplasia, Pena type	250300
Metaphyseal chondrodysplasia, Spahr type	Metaphyseal chondrodysplasia, Spahr type	250400
Retinitis pigmentosa with or without skeletal anomalies	Retinitis pigmentosa with or without skeletal anomalies	250410
Metaphyseal dysostosis, mental retardation, and conductive deafness	Metaphyseal dysostosis, mental retardation, and conductive deafness	250420
Metaphyseal dysplasia without hypotrichosis	Metaphyseal dysplasia without hypotrichosis	250460
Metaphyseal modeling abnormality, skin lesions, and spastic paraplegia	Metaphyseal modeling abnormality, skin lesions, and spastic paraplegia	250500
3-hydroxyisobutryl-CoA hydrolase deficiency	3-hydroxyisobutryl-CoA hydrolase deficiency	250620
Methemoglobinemia and ambiguous genitalia	Methemoglobinemia and ambiguous genitalia	250790
Methemoglobinemia due to deficiency of methemoglobin reductase	Methemoglobinemia due to deficiency of methemoglobin reductase	250800
Methionine adenosyltransferase I/III deficiency	Methionine adenosyltransferase I/III deficiency	250850
Methionine malabsorption syndrome	Methionine malabsorption syndrome	250900
Homocystinuria-megaloblastic anemia, cblg Complementation type	Homocystinuria-megaloblastic anemia, cblg Complementation type	250940
3-methylglutaconic aciduria, type I	3-methylglutaconic aciduria, type I	250950
3-@methylglutaconic aciduria, type IV	3-@methylglutaconic aciduria, type IV	250951
Methylmalonic aciduria due to methylmalonyl-coa mutase deficiency	Methylmalonic aciduria due to methylmalonyl-coa mutase deficiency	251000
Methylmalonic aciduria, Cbla type	Methylmalonic aciduria, Cbla type	251100
Methylmalonic aciduria, vitamin B12-responsive, cblB type	Methylmalonic aciduria, vitamin B12-responsive, cblB type	251110
Methylmalonyl-Coa epimerase deficiency	Methylmalonyl-Coa epimerase deficiency	251120
Microcephaly, primary autosomal recessive, 1	Microcephaly, primary autosomal recessive, 1	251200
MICROCEPHALY-CARDIOMYOPATHY	MICROCEPHALY-CARDIOMYOPATHY	251220
Microcephaly-micromelia syndrome	Microcephaly-micromelia syndrome	251230
Microcephaly-Micromelia syndrome	Microcephaly-Micromelia syndrome	251230
Microcephaly with chemotactic defect and transient hypogammaglobulinemia	Microcephaly with chemotactic defect and transient hypogammaglobulinemia	251240
Microcephaly with cervical spine fusion anomalies	Microcephaly with cervical spine fusion anomalies	251250
Jawad syndrome	Jawad syndrome	251255
Nijmegen breakage syndrome	Nijmegen breakage syndrome	251260
Microcephaly and chorioretinopathy, autosomal recessive, 1	Microcephaly and chorioretinopathy, autosomal recessive, 1	251270
Microcephaly, seizures, spasticity, and brain calcifications	Microcephaly, seizures, spasticity, and brain calcifications	251280
Band-Like calcification with simplified gyration and polymicrogyria	Band-Like calcification with simplified gyration and polymicrogyria	251290
Galloway-mowat syndrome 1	Galloway-mowat syndrome 1	251300
Desbuquois dysplasia 1	Desbuquois dysplasia 1	251450
Microphthalmia, isolated, with coloboma 4	Microphthalmia, isolated, with coloboma 4	251505
Microphthalmia, isolated 1	Microphthalmia, isolated 1	251600
Microphthalmia with hyperopia, retinal degeneration, macrophakia,and dental anomalies	Microphthalmia with hyperopia, retinal degeneration, macrophakia,and dental anomalies	251700
Microspherophakia and/or megalocornea, with ectopia lentis and with or without secondary glaucoma	Microspherophakia and/or megalocornea, with ectopia lentis and with or without secondary glaucoma	251750
Microtia with meatal atresia and conductive deafness	Microtia with meatal atresia and conductive deafness	251800
Diarrhea 2, with microvillous atrophy	Diarrhea 2, with microvillous atrophy	251850
Mitochondrial DNA depletion syndrome 3 (hepatocerebral type)	Mitochondrial DNA depletion syndrome 3 (hepatocerebral type)	251880
Mitochondrial myopathy, episodic, with optic atrophy and reversible leukoencephalopathy	Mitochondrial myopathy, episodic, with optic atrophy and reversible leukoencephalopathy	251900
Mitochondrial myopathy with A defect in mitochondrial-protein transport	Mitochondrial myopathy with A defect in mitochondrial-protein transport	251945
Mitochondrial myopathy with lactic acidosis	Mitochondrial myopathy with lactic acidosis	251950
Mitochondrial complex I deficiency, nuclear type 1	Mitochondrial complex I deficiency, nuclear type 1	252010
Mitochondrial complex II deficiency	Mitochondrial complex II deficiency	252011
Mohr syndrome	Mohr syndrome	252100
Molybdenum cofactor deficiency, complementation group A	Molybdenum cofactor deficiency, complementation group A	252150
Molybdenum cofactor deficiency, complementation group B	Molybdenum cofactor deficiency, complementation group B	252160
Monocyte chemotactic disorder	Monocyte chemotactic disorder	252250
Myelodysplasia and leukemia syndrome with monosomy 7	Myelodysplasia and leukemia syndrome with monosomy 7	252270
Morquio syndrome C	Morquio syndrome C	252300
Moyamoya disease 1	Moyamoya disease 1	252350
Mucolipidosis II alpha/beta	Mucolipidosis II alpha/beta	252500
Mucolipidosis III alpha/beta	Mucolipidosis III alpha/beta	252600
Mucolipidosis III gamma	Mucolipidosis III gamma	252605
Mucolipidosis IV	Mucolipidosis IV	252650
Mucopolysaccharidosis type IIIA	Mucopolysaccharidosis type IIIA	252900
Mucopolysaccharidosis type IIIB	Mucopolysaccharidosis type IIIB	252920
Mucopolysaccharidosis type IIIC	Mucopolysaccharidosis type IIIC	252930
Mucopolysaccharidosis, type IIID	Mucopolysaccharidosis, type IIID	252940
Mucopolysaccharidosis IVA	Mucopolysaccharidosis IVA	253000
Mucopolysaccharidosis type IVB (Morquio)	Mucopolysaccharidosis type IVB (Morquio)	253010
Mucopolysaccharidosis, type VI	Mucopolysaccharidosis, type VI	253200
Mucopolysaccharidosis VII	Mucopolysaccharidosis VII	253220
Mucus inspissation of respiratory tract	Mucus inspissation of respiratory tract	253240
Mulibrey nanism	Mulibrey nanism	253250
Biotinidase deficiencymultiple carboxylase deficiency, late-onset	Biotinidase deficiencymultiple carboxylase deficiency, late-onset	253260
Holocarboxylase synthetase deficiency	Holocarboxylase synthetase deficiency	253270
Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 3	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 3	253280
Multiple pterygium syndrome, Lethal type	Multiple pterygium syndrome, Lethal type	253290
Spinal muscular atrophy, type I	Spinal muscular atrophy, type I	253300
Lethal congenital contracture syndrome 1	Lethal congenital contracture syndrome 1	253310
Spinal muscular atrophy, type III	Spinal muscular atrophy, type III	253400
Spinal muscular atrophy, type II	Spinal muscular atrophy, type II	253550
Muscular dystrophy, adult-onset, with leukoencephalopathy	Muscular dystrophy, adult-onset, with leukoencephalopathy	253590
Muscular dystrophy, limb-girdle, type 2A	Muscular dystrophy, limb-girdle, type 2A	253600
Muscular dystrophy, limb-girdle, type 2B	Muscular dystrophy, limb-girdle, type 2B	253601
Muscular dystrophy, limb-girdle, type 2C	Muscular dystrophy, limb-girdle, type 2C	253700
Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4	253800
Muscular dystrophy, congenital, with infantile cataract and hypogonadism	Muscular dystrophy, congenital, with infantile cataract and hypogonadism	254000
Ullrich congenital muscular dystrophy 1	Ullrich congenital muscular dystrophy 1	254090
Muscular dystrophy, congenital, with rapid progression	Muscular dystrophy, congenital, with rapid progression	254100
Muscular dystrophy, limb-girdle, type 2H	Muscular dystrophy, limb-girdle, type 2H	254110
Muscular hypertonia, lethal	Muscular hypertonia, lethal	254120
Miyoshi muscular dystrophy 1	Miyoshi muscular dystrophy 1	254130
Musk, inability to smell	Musk, inability to smell	254150
Myasthenia, congenital, refractory to acetylcholinesterase inhibitors	Myasthenia, congenital, refractory to acetylcholinesterase inhibitors	254190
Myasthenia gravis	Myasthenia gravis	254200
Myasthenic syndrome, congenital, 6, presynaptic	Myasthenic syndrome, congenital, 6, presynaptic	254210
Myasthenia, limb-girdle, familial	Myasthenia, limb-girdle, familial	254300
Mycosis fungoides	Mycosis fungoides	254400
Myelofibrosis with myeloid metaplasia, somatic	Myelofibrosis with myeloid metaplasia, somatic	254450
Multiple myeloma	Multiple myeloma	254500
Myeloperoxidase deficiency	Myeloperoxidase deficiency	254600
Myeloproliferative disease, autosomal recessive	Myeloproliferative disease, autosomal recessive	254700
Myoclonic epilepsy, juvenile, susceptibility to, 1	Myoclonic epilepsy, juvenile, susceptibility to, 1	254770
Myoclonic epilepsy of Lafora	Myoclonic epilepsy of Lafora	254780
Epilepsy, progressive myoclonic 1A (Unverricht and Lundborg)	Epilepsy, progressive myoclonic 1A (Unverricht and Lundborg)	254800
Epilepsy, progressive myoclonic, 4, with or without renal failure	Epilepsy, progressive myoclonic, 4, with or without renal failure	254900
Carey-Fineman-Ziter syndrome	Carey-Fineman-Ziter syndrome	254940
Myopathy, granulovacuolar lobular, with electrical myotonia	Myopathy, granulovacuolar lobular, with electrical myotonia	254950
Lipid storage myopathy due to flavin adenine dinucleotide synthetase deficiency	Lipid storage myopathy due to flavin adenine dinucleotide synthetase deficiency	255100
Carnitine palmitoyltransferase II deficiency, myopathic, stress-induced	Carnitine palmitoyltransferase II deficiency, myopathic, stress-induced	255110
Carnitine palmitoyltransferase I deficiency	Carnitine palmitoyltransferase I deficiency	255120
Myopathy with exercise intolerance, Swedish type	Myopathy with exercise intolerance, Swedish type	255125
Myopathy with giant abnormal mitochondria	Myopathy with giant abnormal mitochondria	255140
Myopathy, myosin storage, autosomal recessive	Myopathy, myosin storage, autosomal recessive	255160
Myopathy, centronuclear, 2	Myopathy, centronuclear, 2	255200
Myopathy, congenital	Myopathy, congenital	255300
Myopathy, congenital, with fiber-type disproportion	Myopathy, congenital, with fiber-type disproportion	255310
Minicore myopathy with external ophthalmoplegia	Minicore myopathy with external ophthalmoplegia	255320
Myopia, infantile severe	Myopia, infantile severe	255500
Myosclerosis, autosomal recessive	Myosclerosis, autosomal recessive	255600
Myotonia congenita, autosomal recessive	Myotonia congenita, autosomal recessive	255700
Myotonia with skeletal abnormalities and mental retardation	Myotonia with skeletal abnormalities and mental retardation	255710
Schwartz-jampel syndrome, type 1	Schwartz-jampel syndrome, type 1	255800
Myxoma, intracardiac	Myxoma, intracardiac	255960
Nathalie syndrome	Nathalie syndrome	255990
Myopathy, congenital, Baily-Bloch	Myopathy, congenital, Baily-Bloch	255995
Leigh syndrome	Leigh syndrome	256000
Focal segmental glomerulosclerosis 10	Focal segmental glomerulosclerosis 10	256020
Nemaline myopathy 2, autosomal recessive	Nemaline myopathy 2, autosomal recessive	256030
Proteasome-associated autoinflammatory syndrome 1 and digenic forms	Proteasome-associated autoinflammatory syndrome 1 and digenic forms	256040
Atelosteogenesis, type II	Atelosteogenesis, type II	256050
Nephronophthisis 1	Nephronophthisis 1	256100
NEPHROSIALIDOSIS	NEPHROSIALIDOSIS	256150
Nephrosis with deafness and urinary tract and digital malformations	Nephrosis with deafness and urinary tract and digital malformations	256200
Nephrotic syndrome, type 1	Nephrotic syndrome, type 1	256300
Nephrotic syndrome, type 4	Nephrotic syndrome, type 4	256370
Hyperinsulinemic hypoglycemia, familial, 1	Hyperinsulinemic hypoglycemia, familial, 1	256450
Netherton syndrome	Netherton syndrome	256500
Neu-Laxova syndrome 1	Neu-Laxova syndrome 1	256520
Galactosialidosis	Galactosialidosis	256540
Neuraminidase deficiency	Neuraminidase deficiency	256550
Neurodegeneration with brain iron accumulation 2A	Neurodegeneration with brain iron accumulation 2A	256600
Neuroblastoma, susceptibility to	Neuroblastoma, susceptibility to	256700
Elejalde disease	Elejalde disease	256710
Ceroid lipofuscinosis, neuronal, 1	Ceroid lipofuscinosis, neuronal, 1	256730
Ceroid lipofuscinosis, neuronal, 5	Ceroid lipofuscinosis, neuronal, 5	256731
Insensitivity to pain, congenital, with anhidrosis	Insensitivity to pain, congenital, with anhidrosis	256800
Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)	256810
Neuropathy, hereditary sensory, with spastic paraplegia, autosomal recessive	Neuropathy, hereditary sensory, with spastic paraplegia, autosomal recessive	256840
Giant axonal neuropathy 1, autosomal recessive	Giant axonal neuropathy 1, autosomal recessive	256850
Neutropenia, lethal congenital, with eosinophilia	Neutropenia, lethal congenital, with eosinophilia	257100
Neutrophil actin dysfunction	Neutrophil actin dysfunction	257150
Niemann-Pick disease, type A	Niemann-Pick disease, type A	257200
Niemann-pick disease, type C1	Niemann-pick disease, type C1	257220
Night blindness, congenital stationary, type 1B	Night blindness, congenital stationary, type 1B	257270
Mosaic variegated aneuploidy syndrome 1	Mosaic variegated aneuploidy syndrome 1	257300
Lissencephaly 2	Lissencephaly 2	257320
Nuchal bleb, familial	Nuchal bleb, familial	257350
Nystagmus, congenital motor, autosomal recessive	Nystagmus, congenital motor, autosomal recessive	257400
Obesity-Hypoventilation syndrome	Obesity-Hypoventilation syndrome	257500
Ocular motor apraxia	Ocular motor apraxia	257550
Oculocerebral syndrome with hypopigmentation	Oculocerebral syndrome with hypopigmentation	257800
Oculodentodigital dysplasia, autosomal recessive	Oculodentodigital dysplasia, autosomal recessive	257850
Oculopalatocerebral syndrome	Oculopalatocerebral syndrome	257910
3MC syndrome 1	3MC syndrome 1	257920
Oculorenocerebellar syndrome	Oculorenocerebellar syndrome	257970
Odontoonychodermal dysplasia	Odontoonychodermal dysplasia	257980
OEIS complex	OEIS complex	258040
Oguchi disease 1	Oguchi disease 1	258100
Spermatogenic failure 1	Spermatogenic failure 1	258150
Oliver syndrome	Oliver syndrome	258200
Omodysplasia 1	Omodysplasia 1	258315
Omphalocele-Cleft palate syndrome, lethal	Omphalocele-Cleft palate syndrome, lethal	258320
Onychotrichodysplasia and neutropenia	Onychotrichodysplasia and neutropenia	258360
Ophthalmoplegia totalis with ptosis and miosis	Ophthalmoplegia totalis with ptosis and miosis	258400
Progressive external ophthalmoplegia with mitochondrial DNA deletions,autosomal recessive	Progressive external ophthalmoplegia with mitochondrial DNA deletions,autosomal recessive	258450
Ophthalmoplegic neuromuscular disorder with abnormal mitochondria	Ophthalmoplegic neuromuscular disorder with abnormal mitochondria	258470
Opsismodysplasia	Opsismodysplasia	258480
OPSISMODYSPLASIA	OPSISMODYSPLASIA	258480
Optic atrophy 6	Optic atrophy 6	258500
3-methylglutaconic aciduria, type III	3-methylglutaconic aciduria, type III	258501
Nonarteritic anterior ischemic optic neuropathy, susceptibility to	Nonarteritic anterior ischemic optic neuropathy, susceptibility to	258660
Opticocochleodentate degeneration	Opticocochleodentate degeneration	258700
Oral sensibility, disturbance of	Oral sensibility, disturbance of	258800
Orofaciodigital syndrome III	Orofaciodigital syndrome III	258850
Orofaciodigital syndrome IV	Orofaciodigital syndrome IV	258860
Orofaciodigital syndrome IX	Orofaciodigital syndrome IX	258865
Gyrate atrophy of choroid and retina with or without ornithinemia	Gyrate atrophy of choroid and retina with or without ornithinemia	258870
Orotic aciduria	Orotic aciduria	258900
Primrose syndrome	Primrose syndrome	259050
Hypertrophic osteoarthropathy, primary, autosomal recessive 1	Hypertrophic osteoarthropathy, primary, autosomal recessive 1	259100
Blount disease, adolescent	Blount disease, adolescent	259200
Osteodysplasty, precocious, of danks, mayne, and kozlowski	Osteodysplasty, precocious, of danks, mayne, and kozlowski	259270
Osteogenesis imperfecta congenita, microcephaly, and cataracts	Osteogenesis imperfecta congenita, microcephaly, and cataracts	259410
Osteogenesis imperfecta, type III	Osteogenesis imperfecta, type III	259420
Osteogenesis imperfecta, type IX	Osteogenesis imperfecta, type IX	259440
Bruck syndrome 1	Bruck syndrome 1	259450
Osteosarcoma	Osteosarcoma	259500
Multicentric osteolysis, nodulosis, and arthropathy	Multicentric osteolysis, nodulosis, and arthropathy	259600
Osteolysis syndrome, recessive	Osteolysis syndrome, recessive	259610
Osteoma of middle ear	Osteoma of middle ear	259650
Chronic recurrent multifocal osteomyelitis	Chronic recurrent multifocal osteomyelitis	259680
Osteopenia and sparse hair	Osteopenia and sparse hair	259690
Osteopetrosis, autosomal recessive 1	Osteopetrosis, autosomal recessive 1	259700
Osteopetrosis, autosomal recessive 2	Osteopetrosis, autosomal recessive 2	259710
Osteopetrosis, autosomal recessive 5	Osteopetrosis, autosomal recessive 5	259720
Osteopetrosis, autosomal recessive 3	Osteopetrosis, autosomal recessive 3	259730
Osteoporosis, juvenile	Osteoporosis, juvenile	259750
Osteoporosis-pseudoglioma syndrome	Osteoporosis-pseudoglioma syndrome	259770
Raine syndrome	Raine syndrome	259775
Otoonychoperoneal syndrome	Otoonychoperoneal syndrome	259780
Hyperoxaluria, primary, type I	Hyperoxaluria, primary, type I	259900
Hyperoxaluria, primary, type II	Hyperoxaluria, primary, type II	260000
5-@oxoprolinase deficiency	5-@oxoprolinase deficiency	260005
Pa polymorphism of alpha-2-globulin	Pa polymorphism of alpha-2-globulin	260100
Parkinson disease 15, autosomal recessive early-onset	Parkinson disease 15, autosomal recessive early-onset	260300
Pancreatic cancer	Pancreatic cancer	260350
Pancreatic agenesis, congenital	Pancreatic agenesis, congenital	260370
Shwachman-Diamond syndrome 1	Shwachman-Diamond syndrome 1	260400
Pancreatic insufficiency, combined exocrine	Pancreatic insufficiency, combined exocrine	260450
Panencephalitis, subacute sclerosing	Panencephalitis, subacute sclerosing	260470
